TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,alpha,egs,r
Punishment,MostlyPunishment,j,645,5,53,86,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,54,86,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,55,86,0.2,0.1,1
Reward,MostlyReward,j,645,0,56,86,0.2,0.1,1
Reward,MostlyReward,j,645,1,57,86,0.2,0.1,1
Punishment,MostlyReward,j,645,2,58,86,0.2,0.1,1
Reward,MostlyReward,j,645,3,59,86,0.2,0.1,1
Punishment,MostlyReward,j,645,4,60,86,0.2,0.1,1
Reward,MostlyReward,j,645,5,61,86,0.2,0.1,1
Reward,MostlyReward,j,645,6,62,86,0.2,0.1,1
Reward,MostlyReward,j,645,7,63,86,0.2,0.1,1
Reward,MostlyReward,j,645,0,0,87,0.2,0.1,1
Reward,MostlyReward,f,645,1,1,87,0.2,0.1,1
Punishment,MostlyReward,j,645,2,2,87,0.2,0.1,1
Reward,MostlyReward,f,645,3,3,87,0.2,0.1,1
Reward,MostlyReward,f,645,4,4,87,0.2,0.1,1
Reward,MostlyReward,j,645,5,5,87,0.2,0.1,1
Neutral,MostlyReward,f,645,6,6,87,0.2,0.1,1
Reward,MostlyReward,f,645,7,7,87,0.2,0.1,1
Reward,MostlyPunishment,j,645,0,8,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,9,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,10,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,11,87,0.2,0.1,1
Neutral,MostlyPunishment,f,645,4,12,87,0.2,0.1,1
Punishment,MostlyPunishment,f,645,5,13,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,14,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,15,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,16,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,17,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,18,87,0.2,0.1,1
Neutral,MostlyPunishment,j,645,3,19,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,4,20,87,0.2,0.1,1
Neutral,MostlyPunishment,f,645,5,21,87,0.2,0.1,1
Punishment,MostlyPunishment,f,645,6,22,87,0.2,0.1,1
Punishment,MostlyPunishment,f,645,7,23,87,0.2,0.1,1
Reward,MostlyReward,j,645,0,24,87,0.2,0.1,1
Reward,MostlyReward,j,645,1,25,87,0.2,0.1,1
Punishment,MostlyReward,j,645,2,26,87,0.2,0.1,1
Reward,MostlyReward,j,645,3,27,87,0.2,0.1,1
Punishment,MostlyReward,j,645,4,28,87,0.2,0.1,1
Reward,MostlyReward,j,645,5,29,87,0.2,0.1,1
Reward,MostlyReward,j,645,6,30,87,0.2,0.1,1
Reward,MostlyReward,j,645,7,31,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,32,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,33,87,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,34,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,35,87,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,36,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,37,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,38,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,39,87,0.2,0.1,1
Reward,MostlyReward,j,645,0,40,87,0.2,0.1,1
Neutral,MostlyReward,j,645,1,41,87,0.2,0.1,1
Reward,MostlyReward,j,645,2,42,87,0.2,0.1,1
Reward,MostlyReward,j,645,3,43,87,0.2,0.1,1
Reward,MostlyReward,j,645,4,44,87,0.2,0.1,1
Reward,MostlyReward,j,645,5,45,87,0.2,0.1,1
Neutral,MostlyReward,j,645,6,46,87,0.2,0.1,1
Reward,MostlyReward,j,645,7,47,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,48,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,49,87,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,50,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,51,87,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,52,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,53,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,54,87,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,55,87,0.2,0.1,1
Reward,MostlyReward,j,645,0,56,87,0.2,0.1,1
Reward,MostlyReward,j,645,1,57,87,0.2,0.1,1
Punishment,MostlyReward,j,645,2,58,87,0.2,0.1,1
Reward,MostlyReward,j,645,3,59,87,0.2,0.1,1
Punishment,MostlyReward,j,645,4,60,87,0.2,0.1,1
Reward,MostlyReward,j,645,5,61,87,0.2,0.1,1
Reward,MostlyReward,j,645,6,62,87,0.2,0.1,1
Reward,MostlyReward,j,645,7,63,87,0.2,0.1,1
Reward,MostlyReward,j,645,0,0,88,0.2,0.1,1
Reward,MostlyReward,f,645,1,1,88,0.2,0.1,1
Punishment,MostlyReward,j,645,2,2,88,0.2,0.1,1
Reward,MostlyReward,f,645,3,3,88,0.2,0.1,1
Reward,MostlyReward,f,645,4,4,88,0.2,0.1,1
Reward,MostlyReward,j,645,5,5,88,0.2,0.1,1
Neutral,MostlyReward,f,645,6,6,88,0.2,0.1,1
Reward,MostlyReward,f,645,7,7,88,0.2,0.1,1
Reward,MostlyPunishment,j,645,0,8,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,9,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,10,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,11,88,0.2,0.1,1
Neutral,MostlyPunishment,f,645,4,12,88,0.2,0.1,1
Punishment,MostlyPunishment,f,645,5,13,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,14,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,15,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,16,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,17,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,18,88,0.2,0.1,1
Neutral,MostlyPunishment,j,645,3,19,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,4,20,88,0.2,0.1,1
Neutral,MostlyPunishment,f,645,5,21,88,0.2,0.1,1
Punishment,MostlyPunishment,f,645,6,22,88,0.2,0.1,1
Punishment,MostlyPunishment,f,645,7,23,88,0.2,0.1,1
Reward,MostlyReward,j,645,0,24,88,0.2,0.1,1
Reward,MostlyReward,j,645,1,25,88,0.2,0.1,1
Punishment,MostlyReward,j,645,2,26,88,0.2,0.1,1
Reward,MostlyReward,j,645,3,27,88,0.2,0.1,1
Punishment,MostlyReward,j,645,4,28,88,0.2,0.1,1
Reward,MostlyReward,j,645,5,29,88,0.2,0.1,1
Reward,MostlyReward,j,645,6,30,88,0.2,0.1,1
Reward,MostlyReward,j,645,7,31,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,32,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,33,88,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,34,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,35,88,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,36,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,37,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,38,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,39,88,0.2,0.1,1
Reward,MostlyReward,j,645,0,40,88,0.2,0.1,1
Neutral,MostlyReward,j,645,1,41,88,0.2,0.1,1
Reward,MostlyReward,j,645,2,42,88,0.2,0.1,1
Reward,MostlyReward,j,645,3,43,88,0.2,0.1,1
Reward,MostlyReward,j,645,4,44,88,0.2,0.1,1
Reward,MostlyReward,j,645,5,45,88,0.2,0.1,1
Neutral,MostlyReward,j,645,6,46,88,0.2,0.1,1
Reward,MostlyReward,j,645,7,47,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,48,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,49,88,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,50,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,51,88,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,52,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,53,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,54,88,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,55,88,0.2,0.1,1
Reward,MostlyReward,j,645,0,56,88,0.2,0.1,1
Reward,MostlyReward,j,645,1,57,88,0.2,0.1,1
Punishment,MostlyReward,j,645,2,58,88,0.2,0.1,1
Reward,MostlyReward,j,645,3,59,88,0.2,0.1,1
Punishment,MostlyReward,j,645,4,60,88,0.2,0.1,1
Reward,MostlyReward,j,645,5,61,88,0.2,0.1,1
Reward,MostlyReward,j,645,6,62,88,0.2,0.1,1
Reward,MostlyReward,j,645,7,63,88,0.2,0.1,1
Reward,MostlyReward,j,645,0,0,89,0.2,0.1,1
Reward,MostlyReward,f,645,1,1,89,0.2,0.1,1
Punishment,MostlyReward,j,645,2,2,89,0.2,0.1,1
Reward,MostlyReward,f,645,3,3,89,0.2,0.1,1
Reward,MostlyReward,f,645,4,4,89,0.2,0.1,1
Reward,MostlyReward,j,645,5,5,89,0.2,0.1,1
Neutral,MostlyReward,f,645,6,6,89,0.2,0.1,1
Reward,MostlyReward,f,645,7,7,89,0.2,0.1,1
Reward,MostlyPunishment,j,645,0,8,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,9,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,10,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,11,89,0.2,0.1,1
Neutral,MostlyPunishment,f,645,4,12,89,0.2,0.1,1
Punishment,MostlyPunishment,f,645,5,13,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,14,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,15,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,16,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,17,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,18,89,0.2,0.1,1
Neutral,MostlyPunishment,j,645,3,19,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,4,20,89,0.2,0.1,1
Neutral,MostlyPunishment,f,645,5,21,89,0.2,0.1,1
Punishment,MostlyPunishment,f,645,6,22,89,0.2,0.1,1
Punishment,MostlyPunishment,f,645,7,23,89,0.2,0.1,1
Reward,MostlyReward,j,645,0,24,89,0.2,0.1,1
Reward,MostlyReward,j,645,1,25,89,0.2,0.1,1
Punishment,MostlyReward,j,645,2,26,89,0.2,0.1,1
Reward,MostlyReward,j,645,3,27,89,0.2,0.1,1
Punishment,MostlyReward,j,645,4,28,89,0.2,0.1,1
Reward,MostlyReward,j,645,5,29,89,0.2,0.1,1
Reward,MostlyReward,j,645,6,30,89,0.2,0.1,1
Reward,MostlyReward,j,645,7,31,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,32,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,33,89,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,34,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,35,89,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,36,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,37,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,38,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,39,89,0.2,0.1,1
Reward,MostlyReward,j,645,0,40,89,0.2,0.1,1
Neutral,MostlyReward,j,645,1,41,89,0.2,0.1,1
Reward,MostlyReward,j,645,2,42,89,0.2,0.1,1
Reward,MostlyReward,j,645,3,43,89,0.2,0.1,1
Reward,MostlyReward,j,645,4,44,89,0.2,0.1,1
Reward,MostlyReward,j,645,5,45,89,0.2,0.1,1
Neutral,MostlyReward,j,645,6,46,89,0.2,0.1,1
Reward,MostlyReward,j,645,7,47,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,48,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,49,89,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,50,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,51,89,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,52,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,53,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,54,89,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,55,89,0.2,0.1,1
Reward,MostlyReward,j,645,0,56,89,0.2,0.1,1
Reward,MostlyReward,j,645,1,57,89,0.2,0.1,1
Punishment,MostlyReward,j,645,2,58,89,0.2,0.1,1
Reward,MostlyReward,j,645,3,59,89,0.2,0.1,1
Punishment,MostlyReward,j,645,4,60,89,0.2,0.1,1
Reward,MostlyReward,j,645,5,61,89,0.2,0.1,1
Reward,MostlyReward,j,645,6,62,89,0.2,0.1,1
Reward,MostlyReward,j,645,7,63,89,0.2,0.1,1
Reward,MostlyReward,j,645,0,0,90,0.2,0.1,1
Reward,MostlyReward,f,645,1,1,90,0.2,0.1,1
Punishment,MostlyReward,j,645,2,2,90,0.2,0.1,1
Reward,MostlyReward,f,645,3,3,90,0.2,0.1,1
Reward,MostlyReward,f,645,4,4,90,0.2,0.1,1
Reward,MostlyReward,j,645,5,5,90,0.2,0.1,1
Neutral,MostlyReward,f,645,6,6,90,0.2,0.1,1
Reward,MostlyReward,f,645,7,7,90,0.2,0.1,1
Reward,MostlyPunishment,j,645,0,8,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,9,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,10,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,11,90,0.2,0.1,1
Neutral,MostlyPunishment,f,645,4,12,90,0.2,0.1,1
Punishment,MostlyPunishment,f,645,5,13,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,14,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,15,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,16,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,17,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,18,90,0.2,0.1,1
Neutral,MostlyPunishment,j,645,3,19,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,4,20,90,0.2,0.1,1
Neutral,MostlyPunishment,f,645,5,21,90,0.2,0.1,1
Punishment,MostlyPunishment,f,645,6,22,90,0.2,0.1,1
Punishment,MostlyPunishment,f,645,7,23,90,0.2,0.1,1
Reward,MostlyReward,j,645,0,24,90,0.2,0.1,1
Reward,MostlyReward,j,645,1,25,90,0.2,0.1,1
Punishment,MostlyReward,j,645,2,26,90,0.2,0.1,1
Reward,MostlyReward,j,645,3,27,90,0.2,0.1,1
Punishment,MostlyReward,j,645,4,28,90,0.2,0.1,1
Reward,MostlyReward,j,645,5,29,90,0.2,0.1,1
Reward,MostlyReward,j,645,6,30,90,0.2,0.1,1
Reward,MostlyReward,j,645,7,31,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,32,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,33,90,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,34,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,35,90,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,36,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,37,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,38,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,39,90,0.2,0.1,1
Reward,MostlyReward,j,645,0,40,90,0.2,0.1,1
Neutral,MostlyReward,j,645,1,41,90,0.2,0.1,1
Reward,MostlyReward,j,645,2,42,90,0.2,0.1,1
Reward,MostlyReward,j,645,3,43,90,0.2,0.1,1
Reward,MostlyReward,j,645,4,44,90,0.2,0.1,1
Reward,MostlyReward,j,645,5,45,90,0.2,0.1,1
Neutral,MostlyReward,j,645,6,46,90,0.2,0.1,1
Reward,MostlyReward,j,645,7,47,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,48,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,49,90,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,50,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,51,90,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,52,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,53,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,54,90,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,55,90,0.2,0.1,1
Reward,MostlyReward,j,645,0,56,90,0.2,0.1,1
Reward,MostlyReward,j,645,1,57,90,0.2,0.1,1
Punishment,MostlyReward,j,645,2,58,90,0.2,0.1,1
Reward,MostlyReward,j,645,3,59,90,0.2,0.1,1
Punishment,MostlyReward,j,645,4,60,90,0.2,0.1,1
Reward,MostlyReward,j,645,5,61,90,0.2,0.1,1
Reward,MostlyReward,j,645,6,62,90,0.2,0.1,1
Reward,MostlyReward,j,645,7,63,90,0.2,0.1,1
Reward,MostlyReward,j,645,0,0,91,0.2,0.1,1
Reward,MostlyReward,f,645,1,1,91,0.2,0.1,1
Punishment,MostlyReward,j,645,2,2,91,0.2,0.1,1
Reward,MostlyReward,f,645,3,3,91,0.2,0.1,1
Reward,MostlyReward,f,645,4,4,91,0.2,0.1,1
Reward,MostlyReward,j,645,5,5,91,0.2,0.1,1
Neutral,MostlyReward,f,645,6,6,91,0.2,0.1,1
Reward,MostlyReward,f,645,7,7,91,0.2,0.1,1
Reward,MostlyPunishment,j,645,0,8,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,9,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,10,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,11,91,0.2,0.1,1
Neutral,MostlyPunishment,f,645,4,12,91,0.2,0.1,1
Punishment,MostlyPunishment,f,645,5,13,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,14,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,15,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,16,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,17,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,18,91,0.2,0.1,1
Neutral,MostlyPunishment,j,645,3,19,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,4,20,91,0.2,0.1,1
Neutral,MostlyPunishment,f,645,5,21,91,0.2,0.1,1
Punishment,MostlyPunishment,f,645,6,22,91,0.2,0.1,1
Punishment,MostlyPunishment,f,645,7,23,91,0.2,0.1,1
Reward,MostlyReward,j,645,0,24,91,0.2,0.1,1
Reward,MostlyReward,j,645,1,25,91,0.2,0.1,1
Punishment,MostlyReward,j,645,2,26,91,0.2,0.1,1
Reward,MostlyReward,j,645,3,27,91,0.2,0.1,1
Punishment,MostlyReward,j,645,4,28,91,0.2,0.1,1
Reward,MostlyReward,j,645,5,29,91,0.2,0.1,1
Reward,MostlyReward,j,645,6,30,91,0.2,0.1,1
Reward,MostlyReward,j,645,7,31,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,32,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,33,91,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,34,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,35,91,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,36,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,37,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,38,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,39,91,0.2,0.1,1
Reward,MostlyReward,j,645,0,40,91,0.2,0.1,1
Neutral,MostlyReward,j,645,1,41,91,0.2,0.1,1
Reward,MostlyReward,j,645,2,42,91,0.2,0.1,1
Reward,MostlyReward,j,645,3,43,91,0.2,0.1,1
Reward,MostlyReward,j,645,4,44,91,0.2,0.1,1
Reward,MostlyReward,j,645,5,45,91,0.2,0.1,1
Neutral,MostlyReward,j,645,6,46,91,0.2,0.1,1
Reward,MostlyReward,j,645,7,47,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,48,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,49,91,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,50,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,51,91,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,52,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,53,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,54,91,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,55,91,0.2,0.1,1
Reward,MostlyReward,j,645,0,56,91,0.2,0.1,1
Reward,MostlyReward,j,645,1,57,91,0.2,0.1,1
Punishment,MostlyReward,j,645,2,58,91,0.2,0.1,1
Reward,MostlyReward,j,645,3,59,91,0.2,0.1,1
Punishment,MostlyReward,j,645,4,60,91,0.2,0.1,1
Reward,MostlyReward,j,645,5,61,91,0.2,0.1,1
Reward,MostlyReward,j,645,6,62,91,0.2,0.1,1
Reward,MostlyReward,j,645,7,63,91,0.2,0.1,1
Reward,MostlyReward,j,645,0,0,92,0.2,0.1,1
Reward,MostlyReward,f,645,1,1,92,0.2,0.1,1
Punishment,MostlyReward,j,645,2,2,92,0.2,0.1,1
Reward,MostlyReward,f,645,3,3,92,0.2,0.1,1
Reward,MostlyReward,f,645,4,4,92,0.2,0.1,1
Reward,MostlyReward,j,645,5,5,92,0.2,0.1,1
Neutral,MostlyReward,f,645,6,6,92,0.2,0.1,1
Reward,MostlyReward,f,645,7,7,92,0.2,0.1,1
Reward,MostlyPunishment,j,645,0,8,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,9,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,10,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,11,92,0.2,0.1,1
Neutral,MostlyPunishment,f,645,4,12,92,0.2,0.1,1
Punishment,MostlyPunishment,f,645,5,13,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,14,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,15,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,16,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,17,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,18,92,0.2,0.1,1
Neutral,MostlyPunishment,j,645,3,19,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,4,20,92,0.2,0.1,1
Neutral,MostlyPunishment,f,645,5,21,92,0.2,0.1,1
Punishment,MostlyPunishment,f,645,6,22,92,0.2,0.1,1
Punishment,MostlyPunishment,f,645,7,23,92,0.2,0.1,1
Reward,MostlyReward,j,645,0,24,92,0.2,0.1,1
Reward,MostlyReward,j,645,1,25,92,0.2,0.1,1
Punishment,MostlyReward,j,645,2,26,92,0.2,0.1,1
Reward,MostlyReward,j,645,3,27,92,0.2,0.1,1
Punishment,MostlyReward,j,645,4,28,92,0.2,0.1,1
Reward,MostlyReward,j,645,5,29,92,0.2,0.1,1
Reward,MostlyReward,j,645,6,30,92,0.2,0.1,1
Reward,MostlyReward,j,645,7,31,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,32,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,33,92,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,34,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,35,92,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,36,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,37,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,38,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,39,92,0.2,0.1,1
Reward,MostlyReward,j,645,0,40,92,0.2,0.1,1
Neutral,MostlyReward,j,645,1,41,92,0.2,0.1,1
Reward,MostlyReward,j,645,2,42,92,0.2,0.1,1
Reward,MostlyReward,j,645,3,43,92,0.2,0.1,1
Reward,MostlyReward,j,645,4,44,92,0.2,0.1,1
Reward,MostlyReward,j,645,5,45,92,0.2,0.1,1
Neutral,MostlyReward,j,645,6,46,92,0.2,0.1,1
Reward,MostlyReward,j,645,7,47,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,48,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,49,92,0.2,0.1,1
Reward,MostlyPunishment,j,645,2,50,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,51,92,0.2,0.1,1
Reward,MostlyPunishment,j,645,4,52,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,5,53,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,54,92,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,55,92,0.2,0.1,1
Reward,MostlyReward,j,645,0,56,92,0.2,0.1,1
Reward,MostlyReward,j,645,1,57,92,0.2,0.1,1
Punishment,MostlyReward,j,645,2,58,92,0.2,0.1,1
Reward,MostlyReward,j,645,3,59,92,0.2,0.1,1
Punishment,MostlyReward,j,645,4,60,92,0.2,0.1,1
Reward,MostlyReward,j,645,5,61,92,0.2,0.1,1
Reward,MostlyReward,j,645,6,62,92,0.2,0.1,1
Reward,MostlyReward,j,645,7,63,92,0.2,0.1,1
Reward,MostlyReward,j,645,0,0,93,0.2,0.1,1
Reward,MostlyReward,f,645,1,1,93,0.2,0.1,1
Punishment,MostlyReward,j,645,2,2,93,0.2,0.1,1
Reward,MostlyReward,f,645,3,3,93,0.2,0.1,1
Reward,MostlyReward,f,645,4,4,93,0.2,0.1,1
Reward,MostlyReward,j,645,5,5,93,0.2,0.1,1
Neutral,MostlyReward,f,645,6,6,93,0.2,0.1,1
Reward,MostlyReward,f,645,7,7,93,0.2,0.1,1
Reward,MostlyPunishment,j,645,0,8,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,9,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,10,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,3,11,93,0.2,0.1,1
Neutral,MostlyPunishment,f,645,4,12,93,0.2,0.1,1
Punishment,MostlyPunishment,f,645,5,13,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,6,14,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,7,15,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,16,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,1,17,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,2,18,93,0.2,0.1,1
Neutral,MostlyPunishment,j,645,3,19,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,4,20,93,0.2,0.1,1
Neutral,MostlyPunishment,f,645,5,21,93,0.2,0.1,1
Punishment,MostlyPunishment,f,645,6,22,93,0.2,0.1,1
Punishment,MostlyPunishment,f,645,7,23,93,0.2,0.1,1
Reward,MostlyReward,j,645,0,24,93,0.2,0.1,1
Reward,MostlyReward,j,645,1,25,93,0.2,0.1,1
Punishment,MostlyReward,j,645,2,26,93,0.2,0.1,1
Reward,MostlyReward,j,645,3,27,93,0.2,0.1,1
Punishment,MostlyReward,j,645,4,28,93,0.2,0.1,1
Reward,MostlyReward,j,645,5,29,93,0.2,0.1,1
Reward,MostlyReward,j,645,6,30,93,0.2,0.1,1
Reward,MostlyReward,j,645,7,31,93,0.2,0.1,1
Punishment,MostlyPunishment,j,645,0,32,93,0.2,0.1,1
