TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Reward,MostlyReward,f,1273,3,27,67,0.1,0.5,0.5
Punishment,MostlyReward,f,1101,4,28,67,0.1,0.5,0.5
Reward,MostlyReward,f,1099,5,29,67,0.1,0.5,0.5
Reward,MostlyReward,f,1341,6,30,67,0.1,0.5,0.5
Reward,MostlyReward,f,1258,7,31,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1087,0,32,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1118,1,33,67,0.1,0.5,0.5
Reward,MostlyPunishment,f,1290,2,34,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1111,3,35,67,0.1,0.5,0.5
Reward,MostlyPunishment,f,1098,4,36,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1094,5,37,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1091,6,38,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1333,7,39,67,0.1,0.5,0.5
Reward,MostlyReward,f,1093,0,40,67,0.1,0.5,0.5
Neutral,MostlyReward,f,1095,1,41,67,0.1,0.5,0.5
Reward,MostlyReward,f,1072,2,42,67,0.1,0.5,0.5
Reward,MostlyReward,f,1085,3,43,67,0.1,0.5,0.5
Reward,MostlyReward,f,1290,4,44,67,0.1,0.5,0.5
Reward,MostlyReward,f,1271,5,45,67,0.1,0.5,0.5
Neutral,MostlyReward,f,1261,6,46,67,0.1,0.5,0.5
Reward,MostlyReward,f,1067,7,47,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1074,0,48,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1263,1,49,67,0.1,0.5,0.5
Reward,MostlyPunishment,f,1083,2,50,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1301,3,51,67,0.1,0.5,0.5
Reward,MostlyPunishment,f,1217,4,52,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1220,5,53,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1188,6,54,67,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1081,7,55,67,0.1,0.5,0.5
Reward,MostlyReward,f,1085,0,56,67,0.1,0.5,0.5
Reward,MostlyReward,f,1233,1,57,67,0.1,0.5,0.5
Punishment,MostlyReward,f,1225,2,58,67,0.1,0.5,0.5
Reward,MostlyReward,f,1089,3,59,67,0.1,0.5,0.5
Punishment,MostlyReward,f,1242,4,60,67,0.1,0.5,0.5
Reward,MostlyReward,f,1092,5,61,67,0.1,0.5,0.5
Reward,MostlyReward,f,1093,6,62,67,0.1,0.5,0.5
Reward,MostlyReward,f,1201,7,63,67,0.1,0.5,0.5
Reward,MostlyReward,j,1024,0,0,68,0.1,0.5,0.5
Reward,MostlyReward,j,1639,1,1,68,0.1,0.5,0.5
Punishment,MostlyReward,j,1687,2,2,68,0.1,0.5,0.5
Reward,MostlyReward,j,1226,3,3,68,0.1,0.5,0.5
Reward,MostlyReward,j,1622,4,4,68,0.1,0.5,0.5
Reward,MostlyReward,j,1534,5,5,68,0.1,0.5,0.5
Neutral,MostlyReward,j,1179,6,6,68,0.1,0.5,0.5
Reward,MostlyReward,j,1194,7,7,68,0.1,0.5,0.5
Reward,MostlyPunishment,j,1117,0,8,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1473,1,9,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1104,2,10,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1338,3,11,68,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1424,4,12,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1511,5,13,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1131,6,14,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1427,7,15,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1248,0,16,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1307,1,17,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1330,2,18,68,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1096,3,19,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1109,4,20,68,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1128,5,21,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1318,6,22,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1314,7,23,68,0.1,0.5,0.5
Reward,MostlyReward,j,1326,0,24,68,0.1,0.5,0.5
Reward,MostlyReward,j,1358,1,25,68,0.1,0.5,0.5
Punishment,MostlyReward,j,1197,2,26,68,0.1,0.5,0.5
Reward,MostlyReward,j,1230,3,27,68,0.1,0.5,0.5
Punishment,MostlyReward,j,1242,4,28,68,0.1,0.5,0.5
Reward,MostlyReward,j,1191,5,29,68,0.1,0.5,0.5
Reward,MostlyReward,j,1219,6,30,68,0.1,0.5,0.5
Reward,MostlyReward,j,1241,7,31,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1129,0,32,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1103,1,33,68,0.1,0.5,0.5
Reward,MostlyPunishment,j,1111,2,34,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1097,3,35,68,0.1,0.5,0.5
Reward,MostlyPunishment,j,1106,4,36,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1234,5,37,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1097,6,38,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1117,7,39,68,0.1,0.5,0.5
Reward,MostlyReward,j,1306,0,40,68,0.1,0.5,0.5
Neutral,MostlyReward,j,1096,1,41,68,0.1,0.5,0.5
Reward,MostlyReward,j,1111,2,42,68,0.1,0.5,0.5
Reward,MostlyReward,j,1196,3,43,68,0.1,0.5,0.5
Reward,MostlyReward,j,1281,4,44,68,0.1,0.5,0.5
Reward,MostlyReward,j,1103,5,45,68,0.1,0.5,0.5
Neutral,MostlyReward,j,1264,6,46,68,0.1,0.5,0.5
Reward,MostlyReward,j,1237,7,47,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1205,0,48,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1178,1,49,68,0.1,0.5,0.5
Reward,MostlyPunishment,j,1194,2,50,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1080,3,51,68,0.1,0.5,0.5
Reward,MostlyPunishment,j,1203,4,52,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1091,5,53,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1093,6,54,68,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1183,7,55,68,0.1,0.5,0.5
Reward,MostlyReward,j,1220,0,56,68,0.1,0.5,0.5
Reward,MostlyReward,j,1185,1,57,68,0.1,0.5,0.5
Punishment,MostlyReward,j,1077,2,58,68,0.1,0.5,0.5
Reward,MostlyReward,j,1090,3,59,68,0.1,0.5,0.5
Punishment,MostlyReward,j,1082,4,60,68,0.1,0.5,0.5
Reward,MostlyReward,j,1091,5,61,68,0.1,0.5,0.5
Reward,MostlyReward,j,1079,6,62,68,0.1,0.5,0.5
Reward,MostlyReward,j,1234,7,63,68,0.1,0.5,0.5
Reward,MostlyReward,j,1107,0,0,69,0.1,0.5,0.5
Reward,MostlyReward,f,1484,1,1,69,0.1,0.5,0.5
Punishment,MostlyReward,f,1339,2,2,69,0.1,0.5,0.5
Reward,MostlyReward,j,1439,3,3,69,0.1,0.5,0.5
Reward,MostlyReward,j,1325,4,4,69,0.1,0.5,0.5
Reward,MostlyReward,j,1276,5,5,69,0.1,0.5,0.5
Neutral,MostlyReward,j,1194,6,6,69,0.1,0.5,0.5
Reward,MostlyReward,f,1437,7,7,69,0.1,0.5,0.5
Reward,MostlyPunishment,j,1205,0,8,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1474,1,9,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1168,2,10,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1155,3,11,69,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1146,4,12,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1131,5,13,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1391,6,14,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1150,7,15,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1152,0,16,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1157,1,17,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1421,2,18,69,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1128,3,19,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1407,4,20,69,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1136,5,21,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1094,6,22,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1111,7,23,69,0.1,0.5,0.5
Reward,MostlyReward,j,1112,0,24,69,0.1,0.5,0.5
Reward,MostlyReward,j,1120,1,25,69,0.1,0.5,0.5
Punishment,MostlyReward,j,1119,2,26,69,0.1,0.5,0.5
Reward,MostlyReward,j,1098,3,27,69,0.1,0.5,0.5
Punishment,MostlyReward,f,1359,4,28,69,0.1,0.5,0.5
Reward,MostlyReward,j,1099,5,29,69,0.1,0.5,0.5
Reward,MostlyReward,f,1399,6,30,69,0.1,0.5,0.5
Reward,MostlyReward,f,1378,7,31,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1310,0,32,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1294,1,33,69,0.1,0.5,0.5
Reward,MostlyPunishment,j,1116,2,34,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1346,3,35,69,0.1,0.5,0.5
Reward,MostlyPunishment,j,1103,4,36,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1092,5,37,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1106,6,38,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1113,7,39,69,0.1,0.5,0.5
Reward,MostlyReward,f,1238,0,40,69,0.1,0.5,0.5
Neutral,MostlyReward,j,1096,1,41,69,0.1,0.5,0.5
Reward,MostlyReward,f,1240,2,42,69,0.1,0.5,0.5
Reward,MostlyReward,j,1107,3,43,69,0.1,0.5,0.5
Reward,MostlyReward,f,1290,4,44,69,0.1,0.5,0.5
Reward,MostlyReward,f,1289,5,45,69,0.1,0.5,0.5
Neutral,MostlyReward,j,1091,6,46,69,0.1,0.5,0.5
Reward,MostlyReward,j,1099,7,47,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1209,0,48,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1116,1,49,69,0.1,0.5,0.5
Reward,MostlyPunishment,f,1241,2,50,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1245,3,51,69,0.1,0.5,0.5
Reward,MostlyPunishment,f,1175,4,52,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1215,5,53,69,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1178,6,54,69,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1108,7,55,69,0.1,0.5,0.5
Reward,MostlyReward,j,1100,0,56,69,0.1,0.5,0.5
Reward,MostlyReward,f,1224,1,57,69,0.1,0.5,0.5
Punishment,MostlyReward,j,1093,2,58,69,0.1,0.5,0.5
Reward,MostlyReward,f,1172,3,59,69,0.1,0.5,0.5
Punishment,MostlyReward,f,1151,4,60,69,0.1,0.5,0.5
Reward,MostlyReward,f,1218,5,61,69,0.1,0.5,0.5
Reward,MostlyReward,f,1174,6,62,69,0.1,0.5,0.5
Reward,MostlyReward,j,1087,7,63,69,0.1,0.5,0.5
Reward,MostlyReward,j,1095,0,0,70,0.1,0.5,0.5
Reward,MostlyReward,f,1458,1,1,70,0.1,0.5,0.5
Punishment,MostlyReward,f,1345,2,2,70,0.1,0.5,0.5
Reward,MostlyReward,f,1337,3,3,70,0.1,0.5,0.5
Reward,MostlyReward,j,1469,4,4,70,0.1,0.5,0.5
Reward,MostlyReward,f,1238,5,5,70,0.1,0.5,0.5
Neutral,MostlyReward,f,1165,6,6,70,0.1,0.5,0.5
Reward,MostlyReward,f,1164,7,7,70,0.1,0.5,0.5
Reward,MostlyPunishment,j,1425,0,8,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1150,1,9,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1179,2,10,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1453,3,11,70,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1168,4,12,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1437,5,13,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1127,6,14,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1179,7,15,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1138,0,16,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1127,1,17,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1126,2,18,70,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1359,3,19,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1378,4,20,70,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1129,5,21,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1134,6,22,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1360,7,23,70,0.1,0.5,0.5
Reward,MostlyReward,f,1087,0,24,70,0.1,0.5,0.5
Reward,MostlyReward,j,1401,1,25,70,0.1,0.5,0.5
Punishment,MostlyReward,j,1349,2,26,70,0.1,0.5,0.5
Reward,MostlyReward,j,1319,3,27,70,0.1,0.5,0.5
Punishment,MostlyReward,f,1118,4,28,70,0.1,0.5,0.5
Reward,MostlyReward,j,1250,5,29,70,0.1,0.5,0.5
Reward,MostlyReward,j,1262,6,30,70,0.1,0.5,0.5
Reward,MostlyReward,j,1243,7,31,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1151,0,32,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1101,1,33,70,0.1,0.5,0.5
Reward,MostlyPunishment,f,1097,2,34,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1285,3,35,70,0.1,0.5,0.5
Reward,MostlyPunishment,j,1248,4,36,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1095,5,37,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1196,6,38,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1342,7,39,70,0.1,0.5,0.5
Reward,MostlyReward,j,1233,0,40,70,0.1,0.5,0.5
Neutral,MostlyReward,j,1232,1,41,70,0.1,0.5,0.5
Reward,MostlyReward,j,1234,2,42,70,0.1,0.5,0.5
Reward,MostlyReward,j,1136,3,43,70,0.1,0.5,0.5
Reward,MostlyReward,j,1200,4,44,70,0.1,0.5,0.5
Reward,MostlyReward,f,1117,5,45,70,0.1,0.5,0.5
Neutral,MostlyReward,f,1106,6,46,70,0.1,0.5,0.5
Reward,MostlyReward,f,1097,7,47,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1087,0,48,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1192,1,49,70,0.1,0.5,0.5
Reward,MostlyPunishment,f,1089,2,50,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1078,3,51,70,0.1,0.5,0.5
Reward,MostlyPunishment,f,1082,4,52,70,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1087,5,53,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1212,6,54,70,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1172,7,55,70,0.1,0.5,0.5
Reward,MostlyReward,j,1133,0,56,70,0.1,0.5,0.5
Reward,MostlyReward,f,1092,1,57,70,0.1,0.5,0.5
Punishment,MostlyReward,f,1109,2,58,70,0.1,0.5,0.5
Reward,MostlyReward,j,1239,3,59,70,0.1,0.5,0.5
Punishment,MostlyReward,f,1103,4,60,70,0.1,0.5,0.5
Reward,MostlyReward,j,1149,5,61,70,0.1,0.5,0.5
Reward,MostlyReward,f,1095,6,62,70,0.1,0.5,0.5
Reward,MostlyReward,f,1090,7,63,70,0.1,0.5,0.5
Reward,MostlyReward,f,1015,0,0,71,0.1,0.5,0.5
Reward,MostlyReward,f,1740,1,1,71,0.1,0.5,0.5
Punishment,MostlyReward,f,1191,2,2,71,0.1,0.5,0.5
Reward,MostlyReward,f,1175,3,3,71,0.1,0.5,0.5
Reward,MostlyReward,f,1795,4,4,71,0.1,0.5,0.5
Reward,MostlyReward,f,1686,5,5,71,0.1,0.5,0.5
Neutral,MostlyReward,f,1608,6,6,71,0.1,0.5,0.5
Reward,MostlyReward,f,1168,7,7,71,0.1,0.5,0.5
Reward,MostlyPunishment,f,1482,0,8,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1149,1,9,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1119,2,10,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1460,3,11,71,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1141,4,12,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1537,5,13,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1134,6,14,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1109,7,15,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1525,0,16,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1122,1,17,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1109,2,18,71,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1454,3,19,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1111,4,20,71,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1112,5,21,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1398,6,22,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1113,7,23,71,0.1,0.5,0.5
Reward,MostlyReward,f,1098,0,24,71,0.1,0.5,0.5
Reward,MostlyReward,f,1125,1,25,71,0.1,0.5,0.5
Punishment,MostlyReward,f,1113,2,26,71,0.1,0.5,0.5
Reward,MostlyReward,f,1435,3,27,71,0.1,0.5,0.5
Punishment,MostlyReward,f,1396,4,28,71,0.1,0.5,0.5
Reward,MostlyReward,f,1376,5,29,71,0.1,0.5,0.5
Reward,MostlyReward,f,1105,6,30,71,0.1,0.5,0.5
Reward,MostlyReward,f,1429,7,31,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1322,0,32,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1100,1,33,71,0.1,0.5,0.5
Reward,MostlyPunishment,f,1469,2,34,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1314,3,35,71,0.1,0.5,0.5
Reward,MostlyPunishment,f,1081,4,36,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1395,5,37,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1311,6,38,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1082,7,39,71,0.1,0.5,0.5
Reward,MostlyReward,f,1244,0,40,71,0.1,0.5,0.5
Neutral,MostlyReward,f,1087,1,41,71,0.1,0.5,0.5
Reward,MostlyReward,f,1092,2,42,71,0.1,0.5,0.5
Reward,MostlyReward,f,1092,3,43,71,0.1,0.5,0.5
Reward,MostlyReward,f,1087,4,44,71,0.1,0.5,0.5
Reward,MostlyReward,f,1075,5,45,71,0.1,0.5,0.5
Neutral,MostlyReward,f,1259,6,46,71,0.1,0.5,0.5
Reward,MostlyReward,f,1277,7,47,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1355,0,48,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1102,1,49,71,0.1,0.5,0.5
Reward,MostlyPunishment,f,1082,2,50,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1100,3,51,71,0.1,0.5,0.5
Reward,MostlyPunishment,f,1464,4,52,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1273,5,53,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1079,6,54,71,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1077,7,55,71,0.1,0.5,0.5
Reward,MostlyReward,f,1270,0,56,71,0.1,0.5,0.5
Reward,MostlyReward,f,1214,1,57,71,0.1,0.5,0.5
Punishment,MostlyReward,f,1085,2,58,71,0.1,0.5,0.5
Reward,MostlyReward,f,1081,3,59,71,0.1,0.5,0.5
Punishment,MostlyReward,f,1067,4,60,71,0.1,0.5,0.5
Reward,MostlyReward,f,1080,5,61,71,0.1,0.5,0.5
Reward,MostlyReward,f,1227,6,62,71,0.1,0.5,0.5
Reward,MostlyReward,f,1085,7,63,71,0.1,0.5,0.5
Reward,MostlyReward,f,1089,0,0,72,0.1,0.5,0.5
Reward,MostlyReward,f,1472,1,1,72,0.1,0.5,0.5
Punishment,MostlyReward,f,1471,2,2,72,0.1,0.5,0.5
Reward,MostlyReward,f,1328,3,3,72,0.1,0.5,0.5
Reward,MostlyReward,f,1294,4,4,72,0.1,0.5,0.5
Reward,MostlyReward,f,1199,5,5,72,0.1,0.5,0.5
Neutral,MostlyReward,f,1397,6,6,72,0.1,0.5,0.5
Reward,MostlyReward,f,1169,7,7,72,0.1,0.5,0.5
Reward,MostlyPunishment,f,1361,0,8,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1421,1,9,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1351,2,10,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1315,3,11,72,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1280,4,12,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1199,5,13,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1263,6,14,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1278,7,15,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1234,0,16,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1256,1,17,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1251,2,18,72,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1183,3,19,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1181,4,20,72,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1248,5,21,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1277,6,22,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1247,7,23,72,0.1,0.5,0.5
Reward,MostlyReward,f,1310,0,24,72,0.1,0.5,0.5
Reward,MostlyReward,f,1196,1,25,72,0.1,0.5,0.5
Punishment,MostlyReward,f,1171,2,26,72,0.1,0.5,0.5
Reward,MostlyReward,f,1212,3,27,72,0.1,0.5,0.5
Punishment,MostlyReward,f,1121,4,28,72,0.1,0.5,0.5
Reward,MostlyReward,f,1145,5,29,72,0.1,0.5,0.5
Reward,MostlyReward,f,1214,6,30,72,0.1,0.5,0.5
Reward,MostlyReward,f,1282,7,31,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1126,0,32,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1215,1,33,72,0.1,0.5,0.5
Reward,MostlyPunishment,f,1161,2,34,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1159,3,35,72,0.1,0.5,0.5
Reward,MostlyPunishment,f,1111,4,36,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1221,5,37,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1088,6,38,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1114,7,39,72,0.1,0.5,0.5
Reward,MostlyReward,f,1106,0,40,72,0.1,0.5,0.5
Neutral,MostlyReward,f,1080,1,41,72,0.1,0.5,0.5
Reward,MostlyReward,f,1210,2,42,72,0.1,0.5,0.5
Reward,MostlyReward,f,1098,3,43,72,0.1,0.5,0.5
Reward,MostlyReward,f,1182,4,44,72,0.1,0.5,0.5
Reward,MostlyReward,f,1141,5,45,72,0.1,0.5,0.5
Neutral,MostlyReward,f,1178,6,46,72,0.1,0.5,0.5
Reward,MostlyReward,f,1106,7,47,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1162,0,48,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1110,1,49,72,0.1,0.5,0.5
Reward,MostlyPunishment,f,1166,2,50,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1086,3,51,72,0.1,0.5,0.5
Reward,MostlyPunishment,f,1177,4,52,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1092,5,53,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1189,6,54,72,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1093,7,55,72,0.1,0.5,0.5
Reward,MostlyReward,f,1075,0,56,72,0.1,0.5,0.5
Reward,MostlyReward,f,1077,1,57,72,0.1,0.5,0.5
Punishment,MostlyReward,f,1089,2,58,72,0.1,0.5,0.5
Reward,MostlyReward,f,1099,3,59,72,0.1,0.5,0.5
Punishment,MostlyReward,f,1077,4,60,72,0.1,0.5,0.5
Reward,MostlyReward,f,1139,5,61,72,0.1,0.5,0.5
Reward,MostlyReward,f,1174,6,62,72,0.1,0.5,0.5
Reward,MostlyReward,f,1173,7,63,72,0.1,0.5,0.5
Reward,MostlyReward,j,1073,0,0,73,0.1,0.5,0.5
Reward,MostlyReward,j,1408,1,1,73,0.1,0.5,0.5
Punishment,MostlyReward,j,1203,2,2,73,0.1,0.5,0.5
Reward,MostlyReward,j,1598,3,3,73,0.1,0.5,0.5
Reward,MostlyReward,j,1343,4,4,73,0.1,0.5,0.5
Reward,MostlyReward,j,1491,5,5,73,0.1,0.5,0.5
Neutral,MostlyReward,j,1364,6,6,73,0.1,0.5,0.5
Reward,MostlyReward,j,1270,7,7,73,0.1,0.5,0.5
Reward,MostlyPunishment,j,1181,0,8,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1165,1,9,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1118,2,10,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1138,3,11,73,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1138,4,12,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1081,5,13,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1379,6,14,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1420,7,15,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1351,0,16,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1342,1,17,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1341,2,18,73,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1114,3,19,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1132,4,20,73,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1290,5,21,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1111,6,22,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1284,7,23,73,0.1,0.5,0.5
Reward,MostlyReward,j,1238,0,24,73,0.1,0.5,0.5
Reward,MostlyReward,j,1100,1,25,73,0.1,0.5,0.5
Punishment,MostlyReward,j,1137,2,26,73,0.1,0.5,0.5
Reward,MostlyReward,j,1109,3,27,73,0.1,0.5,0.5
Punishment,MostlyReward,j,1117,4,28,73,0.1,0.5,0.5
Reward,MostlyReward,j,1305,5,29,73,0.1,0.5,0.5
Reward,MostlyReward,j,1213,6,30,73,0.1,0.5,0.5
Reward,MostlyReward,j,1244,7,31,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1116,0,32,73,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1249,1,33,73,0.1,0.5,0.5
Reward,MostlyPunishment,j,1245,2,34,73,0.1,0.5,0.5
