TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Reward,MostlyReward,f,1113,5,61,6,0.45,0.8,0.1
Reward,MostlyReward,j,1250,6,62,6,0.45,0.8,0.1
Reward,MostlyReward,j,1172,7,63,6,0.45,0.8,0.1
Reward,MostlyReward,j,959,0,0,7,0.45,0.8,0.1
Reward,MostlyReward,j,1087,1,1,7,0.45,0.8,0.1
Punishment,MostlyReward,j,1074,2,2,7,0.45,0.8,0.1
Reward,MostlyReward,j,1100,3,3,7,0.45,0.8,0.1
Reward,MostlyReward,j,1197,4,4,7,0.45,0.8,0.1
Reward,MostlyReward,j,1188,5,5,7,0.45,0.8,0.1
Neutral,MostlyReward,j,1125,6,6,7,0.45,0.8,0.1
Reward,MostlyReward,j,1057,7,7,7,0.45,0.8,0.1
Reward,MostlyPunishment,f,1527,0,8,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1102,1,9,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1038,2,10,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1183,3,11,7,0.45,0.8,0.1
Neutral,MostlyPunishment,j,1061,4,12,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1093,5,13,7,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1149,6,14,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1046,7,15,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1203,0,16,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1286,1,17,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1229,2,18,7,0.45,0.8,0.1
Neutral,MostlyPunishment,j,1105,3,19,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1048,4,20,7,0.45,0.8,0.1
Neutral,MostlyPunishment,j,1163,5,21,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1079,6,22,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1134,7,23,7,0.45,0.8,0.1
Reward,MostlyReward,j,1078,0,24,7,0.45,0.8,0.1
Reward,MostlyReward,j,1040,1,25,7,0.45,0.8,0.1
Punishment,MostlyReward,f,1064,2,26,7,0.45,0.8,0.1
Reward,MostlyReward,j,1130,3,27,7,0.45,0.8,0.1
Punishment,MostlyReward,j,1058,4,28,7,0.45,0.8,0.1
Reward,MostlyReward,j,1066,5,29,7,0.45,0.8,0.1
Reward,MostlyReward,j,1076,6,30,7,0.45,0.8,0.1
Reward,MostlyReward,j,1302,7,31,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1184,0,32,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1234,1,33,7,0.45,0.8,0.1
Reward,MostlyPunishment,j,1331,2,34,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1069,3,35,7,0.45,0.8,0.1
Reward,MostlyPunishment,j,1084,4,36,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1138,5,37,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1152,6,38,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1051,7,39,7,0.45,0.8,0.1
Reward,MostlyReward,j,1060,0,40,7,0.45,0.8,0.1
Neutral,MostlyReward,j,1234,1,41,7,0.45,0.8,0.1
Reward,MostlyReward,j,1120,2,42,7,0.45,0.8,0.1
Reward,MostlyReward,j,1084,3,43,7,0.45,0.8,0.1
Reward,MostlyReward,j,1035,4,44,7,0.45,0.8,0.1
Reward,MostlyReward,j,1064,5,45,7,0.45,0.8,0.1
Neutral,MostlyReward,j,1045,6,46,7,0.45,0.8,0.1
Reward,MostlyReward,f,1216,7,47,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1053,0,48,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1057,1,49,7,0.45,0.8,0.1
Reward,MostlyPunishment,j,1055,2,50,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1098,3,51,7,0.45,0.8,0.1
Reward,MostlyPunishment,j,1185,4,52,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1053,5,53,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1041,6,54,7,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1055,7,55,7,0.45,0.8,0.1
Reward,MostlyReward,j,1113,0,56,7,0.45,0.8,0.1
Reward,MostlyReward,j,1056,1,57,7,0.45,0.8,0.1
Punishment,MostlyReward,j,1069,2,58,7,0.45,0.8,0.1
Reward,MostlyReward,j,1044,3,59,7,0.45,0.8,0.1
Punishment,MostlyReward,j,1047,4,60,7,0.45,0.8,0.1
Reward,MostlyReward,j,1047,5,61,7,0.45,0.8,0.1
Reward,MostlyReward,j,1047,6,62,7,0.45,0.8,0.1
Reward,MostlyReward,f,1145,7,63,7,0.45,0.8,0.1
Reward,MostlyReward,f,947,0,0,8,0.45,0.8,0.1
Reward,MostlyReward,f,1085,1,1,8,0.45,0.8,0.1
Punishment,MostlyReward,f,1089,2,2,8,0.45,0.8,0.1
Reward,MostlyReward,f,1042,3,3,8,0.45,0.8,0.1
Reward,MostlyReward,f,1104,4,4,8,0.45,0.8,0.1
Reward,MostlyReward,f,1090,5,5,8,0.45,0.8,0.1
Neutral,MostlyReward,j,1158,6,6,8,0.45,0.8,0.1
Reward,MostlyReward,f,1040,7,7,8,0.45,0.8,0.1
Reward,MostlyPunishment,f,1075,0,8,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1175,1,9,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1116,2,10,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1191,3,11,8,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1258,4,12,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1126,5,13,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1151,6,14,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1139,7,15,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1048,0,16,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1101,1,17,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1081,2,18,8,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1048,3,19,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1069,4,20,8,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1037,5,21,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1072,6,22,8,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1103,7,23,8,0.45,0.8,0.1
Reward,MostlyReward,j,1103,0,24,8,0.45,0.8,0.1
Reward,MostlyReward,f,1163,1,25,8,0.45,0.8,0.1
Punishment,MostlyReward,f,1076,2,26,8,0.45,0.8,0.1
Reward,MostlyReward,f,1172,3,27,8,0.45,0.8,0.1
Punishment,MostlyReward,f,1094,4,28,8,0.45,0.8,0.1
Reward,MostlyReward,f,1131,5,29,8,0.45,0.8,0.1
Reward,MostlyReward,f,1057,6,30,8,0.45,0.8,0.1
Reward,MostlyReward,j,1491,7,31,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1154,0,32,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1153,1,33,8,0.45,0.8,0.1
Reward,MostlyPunishment,f,1049,2,34,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1062,3,35,8,0.45,0.8,0.1
Reward,MostlyPunishment,f,1043,4,36,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1085,5,37,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1087,6,38,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1206,7,39,8,0.45,0.8,0.1
Reward,MostlyReward,f,1063,0,40,8,0.45,0.8,0.1
Neutral,MostlyReward,f,1156,1,41,8,0.45,0.8,0.1
Reward,MostlyReward,f,1123,2,42,8,0.45,0.8,0.1
Reward,MostlyReward,f,1102,3,43,8,0.45,0.8,0.1
Reward,MostlyReward,f,1040,4,44,8,0.45,0.8,0.1
Reward,MostlyReward,f,1058,5,45,8,0.45,0.8,0.1
Neutral,MostlyReward,f,1088,6,46,8,0.45,0.8,0.1
Reward,MostlyReward,f,1153,7,47,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1145,0,48,8,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1110,1,49,8,0.45,0.8,0.1
Reward,MostlyPunishment,f,1037,2,50,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1141,3,51,8,0.45,0.8,0.1
Reward,MostlyPunishment,f,1139,4,52,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1047,5,53,8,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1063,6,54,8,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1086,7,55,8,0.45,0.8,0.1
Reward,MostlyReward,f,1266,0,56,8,0.45,0.8,0.1
Reward,MostlyReward,f,1149,1,57,8,0.45,0.8,0.1
Punishment,MostlyReward,f,1253,2,58,8,0.45,0.8,0.1
Reward,MostlyReward,f,1046,3,59,8,0.45,0.8,0.1
Punishment,MostlyReward,f,1046,4,60,8,0.45,0.8,0.1
Reward,MostlyReward,f,1054,5,61,8,0.45,0.8,0.1
Reward,MostlyReward,f,1070,6,62,8,0.45,0.8,0.1
Reward,MostlyReward,f,1123,7,63,8,0.45,0.8,0.1
Reward,MostlyReward,f,954,0,0,9,0.45,0.8,0.1
Reward,MostlyReward,f,1067,1,1,9,0.45,0.8,0.1
Punishment,MostlyReward,f,1181,2,2,9,0.45,0.8,0.1
Reward,MostlyReward,j,1086,3,3,9,0.45,0.8,0.1
Reward,MostlyReward,j,1165,4,4,9,0.45,0.8,0.1
Reward,MostlyReward,j,1139,5,5,9,0.45,0.8,0.1
Neutral,MostlyReward,f,1074,6,6,9,0.45,0.8,0.1
Reward,MostlyReward,j,1052,7,7,9,0.45,0.8,0.1
Reward,MostlyPunishment,f,1197,0,8,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1128,1,9,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1074,2,10,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1235,3,11,9,0.45,0.8,0.1
Neutral,MostlyPunishment,j,1147,4,12,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1051,5,13,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1075,6,14,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1125,7,15,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1078,0,16,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1102,1,17,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1046,2,18,9,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1063,3,19,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1061,4,20,9,0.45,0.8,0.1
Neutral,MostlyPunishment,j,1075,5,21,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1136,6,22,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1119,7,23,9,0.45,0.8,0.1
Reward,MostlyReward,f,1093,0,24,9,0.45,0.8,0.1
Reward,MostlyReward,j,1218,1,25,9,0.45,0.8,0.1
Punishment,MostlyReward,j,1095,2,26,9,0.45,0.8,0.1
Reward,MostlyReward,f,1127,3,27,9,0.45,0.8,0.1
Punishment,MostlyReward,f,1096,4,28,9,0.45,0.8,0.1
Reward,MostlyReward,f,1067,5,29,9,0.45,0.8,0.1
Reward,MostlyReward,j,1048,6,30,9,0.45,0.8,0.1
Reward,MostlyReward,f,1100,7,31,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1077,0,32,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1056,1,33,9,0.45,0.8,0.1
Reward,MostlyPunishment,j,1064,2,34,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1090,3,35,9,0.45,0.8,0.1
Reward,MostlyPunishment,j,1104,4,36,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1125,5,37,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1070,6,38,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1072,7,39,9,0.45,0.8,0.1
Reward,MostlyReward,f,1054,0,40,9,0.45,0.8,0.1
Neutral,MostlyReward,j,1082,1,41,9,0.45,0.8,0.1
Reward,MostlyReward,j,1062,2,42,9,0.45,0.8,0.1
Reward,MostlyReward,j,1104,3,43,9,0.45,0.8,0.1
Reward,MostlyReward,j,1070,4,44,9,0.45,0.8,0.1
Reward,MostlyReward,j,1047,5,45,9,0.45,0.8,0.1
Neutral,MostlyReward,f,1294,6,46,9,0.45,0.8,0.1
Reward,MostlyReward,j,1052,7,47,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1065,0,48,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1064,1,49,9,0.45,0.8,0.1
Reward,MostlyPunishment,f,1085,2,50,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1079,3,51,9,0.45,0.8,0.1
Reward,MostlyPunishment,j,1124,4,52,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1084,5,53,9,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1070,6,54,9,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1105,7,55,9,0.45,0.8,0.1
Reward,MostlyReward,f,1083,0,56,9,0.45,0.8,0.1
Reward,MostlyReward,f,1124,1,57,9,0.45,0.8,0.1
Punishment,MostlyReward,j,1066,2,58,9,0.45,0.8,0.1
Reward,MostlyReward,j,1090,3,59,9,0.45,0.8,0.1
Punishment,MostlyReward,f,1208,4,60,9,0.45,0.8,0.1
Reward,MostlyReward,j,1059,5,61,9,0.45,0.8,0.1
Reward,MostlyReward,f,1066,6,62,9,0.45,0.8,0.1
Reward,MostlyReward,j,1105,7,63,9,0.45,0.8,0.1
Reward,MostlyReward,f,959,0,0,10,0.45,0.8,0.1
Reward,MostlyReward,f,1072,1,1,10,0.45,0.8,0.1
Punishment,MostlyReward,j,1065,2,2,10,0.45,0.8,0.1
Reward,MostlyReward,f,1049,3,3,10,0.45,0.8,0.1
Reward,MostlyReward,f,1102,4,4,10,0.45,0.8,0.1
Reward,MostlyReward,f,1144,5,5,10,0.45,0.8,0.1
Neutral,MostlyReward,j,1390,6,6,10,0.45,0.8,0.1
Reward,MostlyReward,f,1213,7,7,10,0.45,0.8,0.1
Reward,MostlyPunishment,j,1100,0,8,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1138,1,9,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1218,2,10,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1063,3,11,10,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1152,4,12,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1143,5,13,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1112,6,14,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1149,7,15,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1125,0,16,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1137,1,17,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1201,2,18,10,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1096,3,19,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1131,4,20,10,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1109,5,21,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1060,6,22,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1143,7,23,10,0.45,0.8,0.1
Reward,MostlyReward,f,1085,0,24,10,0.45,0.8,0.1
Reward,MostlyReward,j,1089,1,25,10,0.45,0.8,0.1
Punishment,MostlyReward,f,1059,2,26,10,0.45,0.8,0.1
Reward,MostlyReward,f,1123,3,27,10,0.45,0.8,0.1
Punishment,MostlyReward,f,1101,4,28,10,0.45,0.8,0.1
Reward,MostlyReward,j,1113,5,29,10,0.45,0.8,0.1
Reward,MostlyReward,f,1100,6,30,10,0.45,0.8,0.1
Reward,MostlyReward,f,1052,7,31,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1172,0,32,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1084,1,33,10,0.45,0.8,0.1
Reward,MostlyPunishment,f,1037,2,34,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1088,3,35,10,0.45,0.8,0.1
Reward,MostlyPunishment,j,1096,4,36,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1114,5,37,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1086,6,38,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1096,7,39,10,0.45,0.8,0.1
Reward,MostlyReward,f,1060,0,40,10,0.45,0.8,0.1
Neutral,MostlyReward,j,1198,1,41,10,0.45,0.8,0.1
Reward,MostlyReward,j,1136,2,42,10,0.45,0.8,0.1
Reward,MostlyReward,f,1090,3,43,10,0.45,0.8,0.1
Reward,MostlyReward,f,1131,4,44,10,0.45,0.8,0.1
Reward,MostlyReward,j,1060,5,45,10,0.45,0.8,0.1
Neutral,MostlyReward,f,1091,6,46,10,0.45,0.8,0.1
Reward,MostlyReward,f,1101,7,47,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1133,0,48,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1065,1,49,10,0.45,0.8,0.1
Reward,MostlyPunishment,f,1100,2,50,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1102,3,51,10,0.45,0.8,0.1
Reward,MostlyPunishment,f,1036,4,52,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1172,5,53,10,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1040,6,54,10,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1084,7,55,10,0.45,0.8,0.1
Reward,MostlyReward,j,1070,0,56,10,0.45,0.8,0.1
Reward,MostlyReward,j,1081,1,57,10,0.45,0.8,0.1
Punishment,MostlyReward,f,1052,2,58,10,0.45,0.8,0.1
Reward,MostlyReward,f,1101,3,59,10,0.45,0.8,0.1
Punishment,MostlyReward,f,1112,4,60,10,0.45,0.8,0.1
Reward,MostlyReward,f,1091,5,61,10,0.45,0.8,0.1
Reward,MostlyReward,f,1051,6,62,10,0.45,0.8,0.1
Reward,MostlyReward,f,1088,7,63,10,0.45,0.8,0.1
Reward,MostlyReward,f,951,0,0,11,0.45,0.8,0.1
Reward,MostlyReward,f,1225,1,1,11,0.45,0.8,0.1
Punishment,MostlyReward,f,1086,2,2,11,0.45,0.8,0.1
Reward,MostlyReward,f,1234,3,3,11,0.45,0.8,0.1
Reward,MostlyReward,f,1118,4,4,11,0.45,0.8,0.1
Reward,MostlyReward,f,1068,5,5,11,0.45,0.8,0.1
Neutral,MostlyReward,f,1293,6,6,11,0.45,0.8,0.1
Reward,MostlyReward,f,1081,7,7,11,0.45,0.8,0.1
Reward,MostlyPunishment,f,1212,0,8,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1260,1,9,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1193,2,10,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1066,3,11,11,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1057,4,12,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1098,5,13,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1123,6,14,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1055,7,15,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1052,0,16,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1209,1,17,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1067,2,18,11,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1082,3,19,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1098,4,20,11,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1110,5,21,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1051,6,22,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1053,7,23,11,0.45,0.8,0.1
Reward,MostlyReward,f,1117,0,24,11,0.45,0.8,0.1
Reward,MostlyReward,f,1054,1,25,11,0.45,0.8,0.1
Punishment,MostlyReward,f,1090,2,26,11,0.45,0.8,0.1
Reward,MostlyReward,f,1343,3,27,11,0.45,0.8,0.1
Punishment,MostlyReward,f,1136,4,28,11,0.45,0.8,0.1
Reward,MostlyReward,f,1054,5,29,11,0.45,0.8,0.1
Reward,MostlyReward,f,1205,6,30,11,0.45,0.8,0.1
Reward,MostlyReward,f,1675,7,31,11,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1036,0,32,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1135,1,33,11,0.45,0.8,0.1
Reward,MostlyPunishment,f,1054,2,34,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1036,3,35,11,0.45,0.8,0.1
Reward,MostlyPunishment,f,1057,4,36,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1239,5,37,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1061,6,38,11,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1066,7,39,11,0.45,0.8,0.1
Reward,MostlyReward,j,1121,0,40,11,0.45,0.8,0.1
Neutral,MostlyReward,f,1065,1,41,11,0.45,0.8,0.1
Reward,MostlyReward,f,1045,2,42,11,0.45,0.8,0.1
Reward,MostlyReward,f,1183,3,43,11,0.45,0.8,0.1
Reward,MostlyReward,j,1131,4,44,11,0.45,0.8,0.1
Reward,MostlyReward,f,1039,5,45,11,0.45,0.8,0.1
Neutral,MostlyReward,f,1038,6,46,11,0.45,0.8,0.1
Reward,MostlyReward,f,1253,7,47,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1128,0,48,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1114,1,49,11,0.45,0.8,0.1
Reward,MostlyPunishment,f,1080,2,50,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1060,3,51,11,0.45,0.8,0.1
Reward,MostlyPunishment,f,1039,4,52,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1045,5,53,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1229,6,54,11,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1044,7,55,11,0.45,0.8,0.1
Reward,MostlyReward,f,1163,0,56,11,0.45,0.8,0.1
Reward,MostlyReward,j,1059,1,57,11,0.45,0.8,0.1
Punishment,MostlyReward,f,1058,2,58,11,0.45,0.8,0.1
Reward,MostlyReward,f,1068,3,59,11,0.45,0.8,0.1
Punishment,MostlyReward,f,1060,4,60,11,0.45,0.8,0.1
Reward,MostlyReward,f,1063,5,61,11,0.45,0.8,0.1
Reward,MostlyReward,j,1064,6,62,11,0.45,0.8,0.1
Reward,MostlyReward,f,1077,7,63,11,0.45,0.8,0.1
Reward,MostlyReward,j,956,0,0,12,0.45,0.8,0.1
Reward,MostlyReward,f,1094,1,1,12,0.45,0.8,0.1
Punishment,MostlyReward,f,1044,2,2,12,0.45,0.8,0.1
Reward,MostlyReward,f,1050,3,3,12,0.45,0.8,0.1
Reward,MostlyReward,f,1080,4,4,12,0.45,0.8,0.1
Reward,MostlyReward,f,1094,5,5,12,0.45,0.8,0.1
Neutral,MostlyReward,j,1049,6,6,12,0.45,0.8,0.1
Reward,MostlyReward,f,1050,7,7,12,0.45,0.8,0.1
Reward,MostlyPunishment,j,1101,0,8,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1151,1,9,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1104,2,10,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1059,3,11,12,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1121,4,12,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1087,5,13,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1158,6,14,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1069,7,15,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1077,0,16,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1073,1,17,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1085,2,18,12,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1058,3,19,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1098,4,20,12,0.45,0.8,0.1
Neutral,MostlyPunishment,f,1127,5,21,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1075,6,22,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1442,7,23,12,0.45,0.8,0.1
Reward,MostlyReward,f,1048,0,24,12,0.45,0.8,0.1
Reward,MostlyReward,f,1138,1,25,12,0.45,0.8,0.1
Punishment,MostlyReward,j,1136,2,26,12,0.45,0.8,0.1
Reward,MostlyReward,j,1073,3,27,12,0.45,0.8,0.1
Punishment,MostlyReward,f,1044,4,28,12,0.45,0.8,0.1
Reward,MostlyReward,f,1069,5,29,12,0.45,0.8,0.1
Reward,MostlyReward,j,1062,6,30,12,0.45,0.8,0.1
Reward,MostlyReward,j,1104,7,31,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1080,0,32,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1077,1,33,12,0.45,0.8,0.1
Reward,MostlyPunishment,f,1052,2,34,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1121,3,35,12,0.45,0.8,0.1
Reward,MostlyPunishment,j,1093,4,36,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1134,5,37,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1126,6,38,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1070,7,39,12,0.45,0.8,0.1
Reward,MostlyReward,j,1138,0,40,12,0.45,0.8,0.1
Neutral,MostlyReward,f,1181,1,41,12,0.45,0.8,0.1
Reward,MostlyReward,f,1063,2,42,12,0.45,0.8,0.1
Reward,MostlyReward,f,1056,3,43,12,0.45,0.8,0.1
Reward,MostlyReward,f,1071,4,44,12,0.45,0.8,0.1
Reward,MostlyReward,j,1130,5,45,12,0.45,0.8,0.1
Neutral,MostlyReward,f,1089,6,46,12,0.45,0.8,0.1
Reward,MostlyReward,f,1059,7,47,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1123,0,48,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1065,1,49,12,0.45,0.8,0.1
Reward,MostlyPunishment,j,1140,2,50,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1113,3,51,12,0.45,0.8,0.1
Reward,MostlyPunishment,j,1177,4,52,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1062,5,53,12,0.45,0.8,0.1
Punishment,MostlyPunishment,f,1072,6,54,12,0.45,0.8,0.1
Punishment,MostlyPunishment,j,1147,7,55,12,0.45,0.8,0.1
Reward,MostlyReward,j,1198,0,56,12,0.45,0.8,0.1
Reward,MostlyReward,f,1066,1,57,12,0.45,0.8,0.1
Punishment,MostlyReward,f,1087,2,58,12,0.45,0.8,0.1
Reward,MostlyReward,j,1063,3,59,12,0.45,0.8,0.1
Punishment,MostlyReward,j,1096,4,60,12,0.45,0.8,0.1
Reward,MostlyReward,j,1050,5,61,12,0.45,0.8,0.1
Reward,MostlyReward,f,1048,6,62,12,0.45,0.8,0.1
Reward,MostlyReward,j,1040,7,63,12,0.45,0.8,0.1
Reward,MostlyReward,j,955,0,0,13,0.45,0.8,0.1
Reward,MostlyReward,f,1074,1,1,13,0.45,0.8,0.1
Punishment,MostlyReward,f,1078,2,2,13,0.45,0.8,0.1
Reward,MostlyReward,f,1103,3,3,13,0.45,0.8,0.1
Reward,MostlyReward,j,1076,4,4,13,0.45,0.8,0.1
Reward,MostlyReward,f,1136,5,5,13,0.45,0.8,0.1
